Label,Worksheet ,Beginning Line , Ending Line,Begin Column,Ending Column ,Usage,NOTES 
D_2_HOS_C6_44,D00A182,3640,3649,600,600,NUMERIC,
D_2_HOS_C6_44,D00A182,3340,3349,600,600,NUMERIC,
D_2_HOS_C6_46,D00A182,4600,4629,600,600,NUMERIC,
D_2_HOS_C6_47,D00A182,4700,4729,600,600,NUMERIC,
D_2_HOS_C6_48,D00A182,4800,4829,600,600,NUMERIC,
D_2_HOS_C6_49,D00A182,4900,4929,600,600,NUMERIC,
D_2_HOS_C6_49,D00A182,3560,3569,600,600,NUMERIC,
D_2_HOS_C6_50,D00A182,5000,5029,600,600,NUMERIC,
D_2_HOS_C6_50,D00A182,3530,3539,600,600,NUMERIC,
D_2_HOS_C6_51,D00A182,5100,5129,600,600,NUMERIC,
D_2_HOS_C6_52,D00A182,5200,5229,600,600,NUMERIC,
D_2_HOS_C6_53,D00A182,5300,5329,600,600,NUMERIC,
D_2_HOS_C6_53,D00A182,3280,3289,600,600,NUMERIC,
D_2_HOS_C6_53,D00A182,3290,3299,600,600,NUMERIC,
D_2_HOS_C6_53,D00A182,3160,3179,600,600,NUMERIC,
D_2_HOS_C6_53,D00A182,3620,3629,600,600,NUMERIC,
D_2_HOS_C6_53,D00A182,3140,3159,600,600,NUMERIC,
D_2_HOS_C6_53,D00A182,3370,3379,600,600,NUMERIC,
D_2_HOS_C6_53,D00A182,3120,3129,600,600,NUMERIC,
D_2_HOS_C6_54,D00A182,5400,5429,600,600,NUMERIC,
D_2_HOS_C6_55,D00A182,5500,5529,600,600,NUMERIC,
D_2_HOS_C6_56,D00A182,5600,5629,600,600,NUMERIC,
D_2_HOS_C6_58,D00A182,5800,5829,600,600,NUMERIC,
D_2_HOS_C6_59,D00A182,3040,3049,600,600,NUMERIC,
D_2_HOS_C6_59,D00A182,3250,3259,600,600,NUMERIC,
D_2_HOS_C6_59,D00A182,3580,3589,600,600,NUMERIC,
D_2_HOS_C6_59,D00A182,3550,3559,600,600,NUMERIC,
D_2_HOS_C6_59,D00A182,3520,3529,600,600,NUMERIC,
D_2_HOS_C6_59,D00A182,3950,3999,600,600,NUMERIC,
D_2_HOS_C6_60,D00A182,6000,6099,600,600,NUMERIC,
D_2_HOS_C6_61,D00A182,6100,6119,600,600,NUMERIC,
D_2_HOS_C6_6201,D00A182,6201,6210,600,600,NUMERIC,
D_2_HOS_C6_63,D00A182,4040,4049,600,600,NUMERIC,
D_2_HOS_C6_63,D00A182,4050,4059,600,600,NUMERIC,
D_2_HOS_C6_63,D00A182,4950,4999,600,600,NUMERIC,
D_2_HOS_C6_6350,D00A182,6310,6319,600,600,NUMERIC,
D_2_HOS_C6_6350,D00A182,6350,6364,600,600,NUMERIC,
D_2_HOS_C6_6360,D00A182,6320,6344,600,600,NUMERIC,
D_2_HOS_C6_66,D00A182,6600,6619,600,600,NUMERIC,
D_2_HOS_C6_66,D00A182,6620,6624,600,600,NUMERIC,
D_2_HOS_C6_67,D00A182,6700,6719,600,600,NUMERIC,
D_2_HOS_C6_67,D00A182,6720,6724,600,600,NUMERIC,
D_2_HOS_C6_68,D00A182,5950,5999,600,600,NUMERIC,
D_2_HOS_C8_37,D00A182,3700,3729,800,800,NUMERIC,
D_2_HOS_C8_37,D00A182,3540,3549,800,800,NUMERIC,
D_2_HOS_C8_37,D00A182,3220,3229,800,800,NUMERIC,
D_2_HOS_C8_37,D00A182,3330,3339,800,800,NUMERIC,
D_2_HOS_C8_38,D00A182,3800,3829,800,800,NUMERIC,
D_2_HOS_C8_39,D00A182,3900,3929,800,800,NUMERIC,
D_2_HOS_C8_39,D00A182,3070,3079,800,800,NUMERIC,
D_2_HOS_C8_40,D00A182,4000,4029,800,800,NUMERIC,
D_2_HOS_C8_40,D00A182,3020,3029,800,800,NUMERIC,
D_2_HOS_C8_41,D00A182,4100,4129,800,800,NUMERIC,
D_2_HOS_C8_41,D00A182,3450,3459,800,800,NUMERIC,
D_2_HOS_C8_41,D00A182,3630,3639,800,800,NUMERIC,
D_2_HOS_C8_41,D00A182,3440,3449,800,800,NUMERIC,
D_2_HOS_C8_41,D00A182,3030,3039,800,800,NUMERIC,
D_2_HOS_C8_41,D00A182,3260,3269,800,800,NUMERIC,
D_2_HOS_C8_41,D00A182,3230,3239,800,800,NUMERIC,
D_2_HOS_C8_41,D00A182,3430,3439,800,800,NUMERIC,
D_2_HOS_C8_42,D00A182,4200,4229,800,800,NUMERIC,
D_2_HOS_C8_42,D00A182,3470,3479,800,800,NUMERIC,
D_2_HOS_C8_42,D00A182,3320,3329,800,800,NUMERIC,
D_2_HOS_C8_42,D00A182,3190,3199,800,800,NUMERIC,
D_2_HOS_C8_43,D00A182,4300,4329,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,4400,4429,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3480,3489,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3060,3069,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3350,3359,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3240,3249,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3380,3389,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3050,3059,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3180,3189,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3650,3659,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3420,3429,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3390,3399,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3360,3369,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3640,3649,800,800,NUMERIC,
D_2_HOS_C8_44,D00A182,3340,3349,800,800,NUMERIC,
D_2_HOS_C8_46,D00A182,4600,4629,800,800,NUMERIC,
D_2_HOS_C8_47,D00A182,4700,4729,800,800,NUMERIC,
D_2_HOS_C8_48,D00A182,4800,4829,800,800,NUMERIC,
D_2_HOS_C8_49,D00A182,4900,4929,800,800,NUMERIC,
D_2_HOS_C8_49,D00A182,3560,3569,800,800,NUMERIC,
D_2_HOS_C8_50,D00A182,5000,5029,800,800,NUMERIC,
D_2_HOS_C8_50,D00A182,3530,3539,800,800,NUMERIC,
D_2_HOS_C8_51,D00A182,5100,5129,800,800,NUMERIC,
D_2_HOS_C8_52,D00A182,5200,5229,800,800,NUMERIC,
D_2_HOS_C8_53,D00A182,5300,5329,800,800,NUMERIC,
D_2_HOS_C8_53,D00A182,3280,3289,800,800,NUMERIC,
D_2_HOS_C8_53,D00A182,3290,3299,800,800,NUMERIC,
D_2_HOS_C8_53,D00A182,3160,3179,800,800,NUMERIC,
D_2_HOS_C8_53,D00A182,3620,3629,800,800,NUMERIC,
D_2_HOS_C8_53,D00A182,3140,3159,800,800,NUMERIC,
D_2_HOS_C8_53,D00A182,3370,3379,800,800,NUMERIC,
D_2_HOS_C8_53,D00A182,3120,3129,800,800,NUMERIC,
D_2_HOS_C8_54,D00A182,5400,5429,800,800,NUMERIC,
D_2_HOS_C8_55,D00A182,5500,5529,800,800,NUMERIC,
D_2_HOS_C8_56,D00A182,5600,5629,800,800,NUMERIC,
D_2_HOS_C8_58,D00A182,5800,5829,800,800,NUMERIC,
D_2_HOS_C8_59,D00A182,3040,3049,800,800,NUMERIC,
D_2_HOS_C8_59,D00A182,3250,3259,800,800,NUMERIC,
D_2_HOS_C8_59,D00A182,3580,3589,800,800,NUMERIC,
D_2_HOS_C8_59,D00A182,3550,3559,800,800,NUMERIC,
D_2_HOS_C8_59,D00A182,3520,3529,800,800,NUMERIC,
D_2_HOS_C8_59,D00A182,3950,3999,800,800,NUMERIC,
D_2_HOS_C8_60,D00A182,6000,6099,800,800,NUMERIC,
D_2_HOS_C8_61,D00A182,6100,6119,800,800,NUMERIC,
D_2_HOS_C8_6201,D00A182,6201,6210,800,800,NUMERIC,
D_2_HOS_C8_63,D00A182,4040,4049,800,800,NUMERIC,
D_2_HOS_C8_63,D00A182,4050,4059,800,800,NUMERIC,
D_2_HOS_C8_63,D00A182,4950,4999,800,800,NUMERIC,
D_2_HOS_C8_6350,D00A182,6310,6319,800,800,NUMERIC,
D_2_HOS_C8_6350,D00A182,6350,6364,800,800,NUMERIC,
D_2_HOS_C8_6360,D00A182,6320,6344,800,800,NUMERIC,
D_2_HOS_C8_66,D00A182,6600,6619,800,800,NUMERIC,
D_2_HOS_C8_66,D00A182,6620,6624,800,800,NUMERIC,
D_2_HOS_C8_67,D00A182,6700,6719,800,800,NUMERIC,
D_2_HOS_C8_67,D00A182,6720,6724,800,800,NUMERIC,
D_2_HOS_C8_68,D00A182,5950,5999,800,800,NUMERIC,
D_2_SUB1_C6_37,D01B182,3700,3729,600,600,NUMERIC,
D_2_SUB1_C6_37,D01B182,3540,3549,600,600,NUMERIC,
D_2_SUB1_C6_37,D01B182,3220,3229,600,600,NUMERIC,
D_2_SUB1_C6_37,D01B182,3330,3339,600,600,NUMERIC,
D_2_SUB1_C6_38,D01B182,3800,3829,600,600,NUMERIC,
D_2_SUB1_C6_39,D01B182,3900,3929,600,600,NUMERIC,
D_2_SUB1_C6_39,D01B182,3070,3079,600,600,NUMERIC,
D_2_SUB1_C6_40,D01B182,4000,4029,600,600,NUMERIC,
D_2_SUB1_C6_40,D01B182,3020,3029,600,600,NUMERIC,
D_2_SUB1_C6_41,D01B182,4100,4129,600,600,NUMERIC,
D_2_SUB1_C6_41,D01B182,3450,3459,600,600,NUMERIC,
D_2_SUB1_C6_41,D01B182,3630,3639,600,600,NUMERIC,
D_2_SUB1_C6_41,D01B182,3440,3449,600,600,NUMERIC,
D_2_SUB1_C6_41,D01B182,3030,3039,600,600,NUMERIC,
D_2_SUB1_C6_41,D01B182,3260,3269,600,600,NUMERIC,
D_2_SUB1_C6_41,D01B182,3230,3239,600,600,NUMERIC,
D_2_SUB1_C6_41,D01B182,3430,3439,600,600,NUMERIC,
D_2_SUB1_C6_42,D01B182,4200,4229,600,600,NUMERIC,
D_2_SUB1_C6_42,D01B182,3470,3479,600,600,NUMERIC,
D_2_SUB1_C6_42,D01B182,3320,3329,600,600,NUMERIC,
D_2_SUB1_C6_42,D01B182,3190,3199,600,600,NUMERIC,
D_2_SUB1_C6_43,D01B182,4300,4329,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,4400,4429,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3480,3489,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3060,3069,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3350,3359,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3240,3249,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3380,3389,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3050,3059,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3180,3189,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3650,3659,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3420,3429,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3390,3399,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3360,3369,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3640,3649,600,600,NUMERIC,
D_2_SUB1_C6_44,D01B182,3340,3349,600,600,NUMERIC,
D_2_SUB1_C6_46,D01B182,4600,4629,600,600,NUMERIC,
D_2_SUB1_C6_47,D01B182,4700,4729,600,600,NUMERIC,
D_2_SUB1_C6_48,D01B182,4800,4829,600,600,NUMERIC,
D_2_SUB1_C6_49,D01B182,4900,4929,600,600,NUMERIC,
D_2_SUB1_C6_49,D01B182,3560,3569,600,600,NUMERIC,
D_2_SUB1_C6_50,D01B182,5000,5029,600,600,NUMERIC,
D_2_SUB1_C6_50,D01B182,3530,3539,600,600,NUMERIC,
D_2_SUB1_C6_51,D01B182,5100,5129,600,600,NUMERIC,
D_2_SUB1_C6_52,D01B182,5200,5229,600,600,NUMERIC,
D_2_SUB1_C6_53,D01B182,5300,5329,600,600,NUMERIC,
D_2_SUB1_C6_53,D01B182,3280,3289,600,600,NUMERIC,
D_2_SUB1_C6_53,D01B182,3290,3299,600,600,NUMERIC,
D_2_SUB1_C6_53,D01B182,3160,3179,600,600,NUMERIC,
D_2_SUB1_C6_53,D01B182,3620,3629,600,600,NUMERIC,
D_2_SUB1_C6_53,D01B182,3140,3159,600,600,NUMERIC,
D_2_SUB1_C6_53,D01B182,3370,3379,600,600,NUMERIC,
D_2_SUB1_C6_53,D01B182,3120,3129,600,600,NUMERIC,
D_2_SUB1_C6_54,D01B182,5400,5429,600,600,NUMERIC,
D_2_SUB1_C6_55,D01B182,5500,5529,600,600,NUMERIC,
D_2_SUB1_C6_56,D01B182,5600,5629,600,600,NUMERIC,
D_2_SUB1_C6_58,D01B182,5800,5829,600,600,NUMERIC,
D_2_SUB1_C6_59,D01B182,3040,3049,600,600,NUMERIC,
D_2_SUB1_C6_59,D01B182,3250,3259,600,600,NUMERIC,
D_2_SUB1_C6_59,D01B182,3580,3589,600,600,NUMERIC,
D_2_SUB1_C6_59,D01B182,3550,3559,600,600,NUMERIC,
D_2_SUB1_C6_59,D01B182,3520,3529,600,600,NUMERIC,
D_2_SUB1_C6_59,D01B182,3950,3999,600,600,NUMERIC,
D_2_SUB1_C6_60,D01B182,6000,6099,600,600,NUMERIC,
D_2_SUB1_C6_61,D01B182,6100,6119,600,600,NUMERIC,
D_2_SUB1_C6_6201,D01B182,6201,6210,600,600,NUMERIC,
D_2_SUB1_C6_63,D01B182,4040,4049,600,600,NUMERIC,
D_2_SUB1_C6_63,D01B182,4050,4059,600,600,NUMERIC,
D_2_SUB1_C6_63,D01B182,4950,4999,600,600,NUMERIC,
D_2_SUB1_C6_6350,D01B182,6310,6319,600,600,NUMERIC,
D_2_SUB1_C6_6350,D01B182,6350,6364,600,600,NUMERIC,
D_2_SUB1_C6_6360,D01B182,6320,6344,600,600,NUMERIC,
D_2_SUB1_C6_66,D01B182,6600,6619,600,600,NUMERIC,
D_2_SUB1_C6_66,D01B182,6620,6624,600,600,NUMERIC,
D_2_SUB1_C6_67,D01B182,6700,6719,600,600,NUMERIC,
D_2_SUB1_C6_67,D01B182,6720,6724,600,600,NUMERIC,
D_2_SUB1_C6_68,D01B182,5950,5999,600,600,NUMERIC,
D_2_SUB1_C8_37,D01B182,3700,3729,800,800,NUMERIC,
D_2_SUB1_C8_37,D01B182,3540,3549,800,800,NUMERIC,
D_2_SUB1_C8_37,D01B182,3220,3229,800,800,NUMERIC,
D_2_SUB1_C8_37,D01B182,3330,3339,800,800,NUMERIC,
D_2_SUB1_C8_38,D01B182,3800,3829,800,800,NUMERIC,
D_2_SUB1_C8_39,D01B182,3900,3929,800,800,NUMERIC,
D_2_SUB1_C8_39,D01B182,3070,3079,800,800,NUMERIC,
D_2_SUB1_C8_40,D01B182,4000,4029,800,800,NUMERIC,
D_2_SUB1_C8_40,D01B182,3020,3029,800,800,NUMERIC,
D_2_SUB1_C8_41,D01B182,4100,4129,800,800,NUMERIC,
D_2_SUB1_C8_41,D01B182,3450,3459,800,800,NUMERIC,
D_2_SUB1_C8_41,D01B182,3630,3639,800,800,NUMERIC,
D_2_SUB1_C8_41,D01B182,3440,3449,800,800,NUMERIC,
D_2_SUB1_C8_41,D01B182,3030,3039,800,800,NUMERIC,
D_2_SUB1_C8_41,D01B182,3260,3269,800,800,NUMERIC,
D_2_SUB1_C8_41,D01B182,3230,3239,800,800,NUMERIC,
D_2_SUB1_C8_41,D01B182,3430,3439,800,800,NUMERIC,
D_2_SUB1_C8_42,D01B182,4200,4229,800,800,NUMERIC,
D_2_SUB1_C8_42,D01B182,3470,3479,800,800,NUMERIC,
D_2_SUB1_C8_42,D01B182,3320,3329,800,800,NUMERIC,
D_2_SUB1_C8_42,D01B182,3190,3199,800,800,NUMERIC,
D_2_SUB1_C8_43,D01B182,4300,4329,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,4400,4429,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3480,3489,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3060,3069,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3350,3359,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3240,3249,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3380,3389,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3050,3059,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3180,3189,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3650,3659,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3420,3429,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3390,3399,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3360,3369,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3640,3649,800,800,NUMERIC,
D_2_SUB1_C8_44,D01B182,3340,3349,800,800,NUMERIC,
D_2_SUB1_C8_46,D01B182,4600,4629,800,800,NUMERIC,
D_2_SUB1_C8_47,D01B182,4700,4729,800,800,NUMERIC,
D_2_SUB1_C8_48,D01B182,4800,4829,800,800,NUMERIC,
D_2_SUB1_C8_49,D01B182,4900,4929,800,800,NUMERIC,
D_2_SUB1_C8_49,D01B182,3560,3569,800,800,NUMERIC,
D_2_SUB1_C8_50,D01B182,5000,5029,800,800,NUMERIC,
D_2_SUB1_C8_50,D01B182,3530,3539,800,800,NUMERIC,
D_2_SUB1_C8_51,D01B182,5100,5129,800,800,NUMERIC,
D_2_SUB1_C8_52,D01B182,5200,5229,800,800,NUMERIC,
D_2_SUB1_C8_53,D01B182,5300,5329,800,800,NUMERIC,
D_2_SUB1_C8_53,D01B182,3280,3289,800,800,NUMERIC,
D_2_SUB1_C8_53,D01B182,3290,3299,800,800,NUMERIC,
D_2_SUB1_C8_53,D01B182,3160,3179,800,800,NUMERIC,
D_2_SUB1_C8_53,D01B182,3620,3629,800,800,NUMERIC,
D_2_SUB1_C8_53,D01B182,3140,3159,800,800,NUMERIC,
D_2_SUB1_C8_53,D01B182,3370,3379,800,800,NUMERIC,
D_2_SUB1_C8_53,D01B182,3120,3129,800,800,NUMERIC,
D_2_SUB1_C8_54,D01B182,5400,5429,800,800,NUMERIC,
D_2_SUB1_C8_55,D01B182,5500,5529,800,800,NUMERIC,
D_2_SUB1_C8_56,D01B182,5600,5629,800,800,NUMERIC,
D_2_SUB1_C8_58,D01B182,5800,5829,800,800,NUMERIC,
D_2_SUB1_C8_59,D01B182,3040,3049,800,800,NUMERIC,
D_2_SUB1_C8_59,D01B182,3250,3259,800,800,NUMERIC,
D_2_SUB1_C8_59,D01B182,3580,3589,800,800,NUMERIC,
D_2_SUB1_C8_59,D01B182,3550,3559,800,800,NUMERIC,
D_2_SUB1_C8_59,D01B182,3520,3529,800,800,NUMERIC,
D_2_SUB1_C8_59,D01B182,3950,3999,800,800,NUMERIC,
D_2_SUB1_C8_60,D01B182,6000,6099,800,800,NUMERIC,
D_2_SUB1_C8_61,D01B182,6100,6119,800,800,NUMERIC,
D_2_SUB1_C8_6201,D01B182,6201,6210,800,800,NUMERIC,
D_2_SUB1_C8_63,D01B182,4040,4049,800,800,NUMERIC,
D_2_SUB1_C8_63,D01B182,4050,4059,800,800,NUMERIC,
D_2_SUB1_C8_63,D01B182,4950,4999,800,800,NUMERIC,
D_2_SUB1_C8_6350,D01B182,6310,6319,800,800,NUMERIC,
D_2_SUB1_C8_6350,D01B182,6350,6364,800,800,NUMERIC,
D_2_SUB1_C8_6360,D01B182,6320,6344,800,800,NUMERIC,
D_2_SUB1_C8_66,D01B182,6600,6619,800,800,NUMERIC,
D_2_SUB1_C8_66,D01B182,6620,6624,800,800,NUMERIC,
D_2_SUB1_C8_67,D01B182,6700,6719,800,800,NUMERIC,
D_2_SUB1_C8_67,D01B182,6720,6724,800,800,NUMERIC,
D_2_SUB1_C8_68,D01B182,5950,5999,800,800,NUMERIC,
D_2_SUB2_C6_37,D02B182,3700,3729,600,600,NUMERIC,
D_2_SUB2_C6_37,D02B182,3540,3549,600,600,NUMERIC,
D_2_SUB2_C6_37,D02B182,3220,3229,600,600,NUMERIC,
D_2_SUB2_C6_37,D02B182,3330,3339,600,600,NUMERIC,
D_2_SUB2_C6_38,D02B182,3800,3829,600,600,NUMERIC,
D_2_SUB2_C6_39,D02B182,3900,3929,600,600,NUMERIC,
D_2_SUB2_C6_39,D02B182,3070,3079,600,600,NUMERIC,
D_2_SUB2_C6_40,D02B182,4000,4029,600,600,NUMERIC,
D_2_SUB2_C6_40,D02B182,3020,3029,600,600,NUMERIC,
D_2_SUB2_C6_41,D02B182,4100,4129,600,600,NUMERIC,
D_2_SUB2_C6_41,D02B182,3450,3459,600,600,NUMERIC,
D_2_SUB2_C6_41,D02B182,3630,3639,600,600,NUMERIC,
D_2_SUB2_C6_41,D02B182,3440,3449,600,600,NUMERIC,
D_2_SUB2_C6_41,D02B182,3030,3039,600,600,NUMERIC,
D_2_SUB2_C6_41,D02B182,3260,3269,600,600,NUMERIC,
D_2_SUB2_C6_41,D02B182,3230,3239,600,600,NUMERIC,
D_2_SUB2_C6_41,D02B182,3430,3439,600,600,NUMERIC,
D_2_SUB2_C6_42,D02B182,4200,4229,600,600,NUMERIC,
D_2_SUB2_C6_42,D02B182,3470,3479,600,600,NUMERIC,
D_2_SUB2_C6_42,D02B182,3320,3329,600,600,NUMERIC,
D_2_SUB2_C6_42,D02B182,3190,3199,600,600,NUMERIC,
D_2_SUB2_C6_43,D02B182,4300,4329,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,4400,4429,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3480,3489,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3060,3069,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3350,3359,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3240,3249,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3380,3389,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3050,3059,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3180,3189,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3650,3659,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3420,3429,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3390,3399,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3360,3369,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3640,3649,600,600,NUMERIC,
D_2_SUB2_C6_44,D02B182,3340,3349,600,600,NUMERIC,
D_2_SUB2_C6_46,D02B182,4600,4629,600,600,NUMERIC,
D_2_SUB2_C6_47,D02B182,4700,4729,600,600,NUMERIC,
D_2_SUB2_C6_48,D02B182,4800,4829,600,600,NUMERIC,
D_2_SUB2_C6_49,D02B182,4900,4929,600,600,NUMERIC,
D_2_SUB2_C6_49,D02B182,3560,3569,600,600,NUMERIC,
D_2_SUB2_C6_50,D02B182,5000,5029,600,600,NUMERIC,
D_2_SUB2_C6_50,D02B182,3530,3539,600,600,NUMERIC,
D_2_SUB2_C6_51,D02B182,5100,5129,600,600,NUMERIC,
D_2_SUB2_C6_52,D02B182,5200,5229,600,600,NUMERIC,
D_2_SUB2_C6_53,D02B182,5300,5329,600,600,NUMERIC,
D_2_SUB2_C6_53,D02B182,3280,3289,600,600,NUMERIC,
D_2_SUB2_C6_53,D02B182,3290,3299,600,600,NUMERIC,
D_2_SUB2_C6_53,D02B182,3160,3179,600,600,NUMERIC,
D_2_SUB2_C6_53,D02B182,3620,3629,600,600,NUMERIC,
D_2_SUB2_C6_53,D02B182,3140,3159,600,600,NUMERIC,
D_2_SUB2_C6_53,D02B182,3370,3379,600,600,NUMERIC,
D_2_SUB2_C6_53,D02B182,3120,3129,600,600,NUMERIC,
D_2_SUB2_C6_54,D02B182,5400,5429,600,600,NUMERIC,
D_2_SUB2_C6_55,D02B182,5500,5529,600,600,NUMERIC,
D_2_SUB2_C6_56,D02B182,5600,5629,600,600,NUMERIC,
D_2_SUB2_C6_58,D02B182,5800,5829,600,600,NUMERIC,
D_2_SUB2_C6_59,D02B182,3040,3049,600,600,NUMERIC,
D_2_SUB2_C6_59,D02B182,3250,3259,600,600,NUMERIC,
D_2_SUB2_C6_59,D02B182,3580,3589,600,600,NUMERIC,
D_2_SUB2_C6_59,D02B182,3550,3559,600,600,NUMERIC,
D_2_SUB2_C6_59,D02B182,3520,3529,600,600,NUMERIC,
D_2_SUB2_C6_59,D02B182,3950,3999,600,600,NUMERIC,
D_2_SUB2_C6_60,D02B182,6000,6099,600,600,NUMERIC,
D_2_SUB2_C6_61,D02B182,6100,6119,600,600,NUMERIC,
D_2_SUB2_C6_6201,D02B182,6201,6210,600,600,NUMERIC,
D_2_SUB2_C6_63,D02B182,4040,4049,600,600,NUMERIC,
D_2_SUB2_C6_63,D02B182,4050,4059,600,600,NUMERIC,
D_2_SUB2_C6_63,D02B182,4950,4999,600,600,NUMERIC,
D_2_SUB2_C6_6350,D02B182,6310,6319,600,600,NUMERIC,
D_2_SUB2_C6_6350,D02B182,6350,6364,600,600,NUMERIC,
D_2_SUB2_C6_6360,D02B182,6320,6344,600,600,NUMERIC,
D_2_SUB2_C6_66,D02B182,6600,6619,600,600,NUMERIC,
D_2_SUB2_C6_66,D02B182,6620,6624,600,600,NUMERIC,
D_2_SUB2_C6_67,D02B182,6700,6719,600,600,NUMERIC,
D_2_SUB2_C6_67,D02B182,6720,6724,600,600,NUMERIC,
D_2_SUB2_C6_68,D02B182,5950,5999,600,600,NUMERIC,
D_2_SUB2_C8_37,D02B182,3700,3729,800,800,NUMERIC,
D_2_SUB2_C8_37,D02B182,3540,3549,800,800,NUMERIC,
D_2_SUB2_C8_37,D02B182,3220,3229,800,800,NUMERIC,
D_2_SUB2_C8_37,D02B182,3330,3339,800,800,NUMERIC,
D_2_SUB2_C8_38,D02B182,3800,3829,800,800,NUMERIC,
D_2_SUB2_C8_39,D02B182,3900,3929,800,800,NUMERIC,
D_2_SUB2_C8_39,D02B182,3070,3079,800,800,NUMERIC,
D_2_SUB2_C8_40,D02B182,4000,4029,800,800,NUMERIC,
D_2_SUB2_C8_40,D02B182,3020,3029,800,800,NUMERIC,
D_2_SUB2_C8_41,D02B182,4100,4129,800,800,NUMERIC,
D_2_SUB2_C8_41,D02B182,3450,3459,800,800,NUMERIC,
D_2_SUB2_C8_41,D02B182,3630,3639,800,800,NUMERIC,
D_2_SUB2_C8_41,D02B182,3440,3449,800,800,NUMERIC,
D_2_SUB2_C8_41,D02B182,3030,3039,800,800,NUMERIC,
D_2_SUB2_C8_41,D02B182,3260,3269,800,800,NUMERIC,
D_2_SUB2_C8_41,D02B182,3230,3239,800,800,NUMERIC,
D_2_SUB2_C8_41,D02B182,3430,3439,800,800,NUMERIC,
D_2_SUB2_C8_42,D02B182,4200,4229,800,800,NUMERIC,
D_2_SUB2_C8_42,D02B182,3470,3479,800,800,NUMERIC,
D_2_SUB2_C8_42,D02B182,3320,3329,800,800,NUMERIC,
D_2_SUB2_C8_42,D02B182,3190,3199,800,800,NUMERIC,
D_2_SUB2_C8_43,D02B182,4300,4329,800,800,NUMERIC,
D_2_SUB2_C8_44,D02B182,4400,4429,800,800,NUMERIC,
D_2_SUB2_C8_44,D02B182,3480,3489,800,800,NUMERIC,
D_2_SUB2_C8_44,D02B182,3060,3069,800,800,NUMERIC,
D_2_SUB2_C8_44,D02B182,3350,3359,800,800,NUMERIC,
D_2_SUB2_C8_44,D02B182,3240,3249,800,800,NUMERIC,
D_2_SUB2_C8_44,D02B182,3380,3389,800,800,NUMERIC,
